participant_number,response_id,date_and_time,response__uuid,age_range,rounded_age,gender,lan_spoken,scenario,counterbalance,caused_question_order,question_type,full_response,response,notes
120,109813,11/12/2022 1:48 PM,fe1f7f97-fba3-4bb9-832e-07c8015012af,2556-3652,3300,female,en pl ro so,fence_break,andy,second,break,Suzy.,Suzy,
120,109813,11/12/2022 1:48 PM,fe1f7f97-fba3-4bb9-832e-07c8015012af,2556-3652,3300,female,en pl ro so,fence_break,andy,second,caused,Andy.,Andy,
120,109813,11/12/2022 1:48 PM,fe1f7f97-fba3-4bb9-832e-07c8015012af,2556-3652,3300,female,en pl ro so,mirror_crack,sophia,second,crack,Bobby.,Bobby,
120,109813,11/12/2022 1:48 PM,fe1f7f97-fba3-4bb9-832e-07c8015012af,2556-3652,3300,female,en pl ro so,mirror_crack,sophia,second,caused,Sophia.,Sophia,
121,109840,11/12/2022 4:00 PM,5d5c842e-8f8a-444a-b79f-906d15d4ec0b,2556-3652,3000,male,en so,mirror_crack,sophia,second,crack,Sophia.,Sophia,
121,109840,11/12/2022 4:00 PM,5d5c842e-8f8a-444a-b79f-906d15d4ec0b,2556-3652,3000,male,en so,mirror_crack,sophia,second,caused,Sophia.,Sophia,
121,109840,11/12/2022 4:00 PM,5d5c842e-8f8a-444a-b79f-906d15d4ec0b,2556-3652,3000,male,en so,fence_break,andy,first,caused,Andy.,Andy,
121,109840,11/12/2022 4:00 PM,5d5c842e-8f8a-444a-b79f-906d15d4ec0b,2556-3652,3000,male,en so,fence_break,andy,first,break,Suzy.,Suzy,
122,109854,11/12/2022 5:57 PM,5e69cc54-668d-452c-a469-cf838681af5f,2556-3652,2790,male,en so,fence_break,andy,first,caused,Andy.,Andy,
122,109854,11/12/2022 5:57 PM,5e69cc54-668d-452c-a469-cf838681af5f,2556-3652,2790,male,en so,fence_break,andy,first,break,Suzy.,Suzy,
122,109854,11/12/2022 5:57 PM,5e69cc54-668d-452c-a469-cf838681af5f,2556-3652,2790,male, en so ,mirror_crack,sophia,first,caused,Bobby.,Bobby,
122,109854,11/12/2022 5:57 PM,5e69cc54-668d-452c-a469-cf838681af5f,2556-3652,2790,male,en so,mirror_crack,sophia,first,crack,Sophia.,Sophia,
123,109856,11/12/2022 5:59 PM,e5d289cf-ff56-4e30-802b-ae7733efd259,2556-3652,3060,male,en,mirror_crack,sophia,second,crack,Bobby.,Bobby,
123,109856,11/12/2022 5:59 PM,e5d289cf-ff56-4e30-802b-ae7733efd259,2556-3652,3060,male,en,mirror_crack,sophia,second,caused,Sophia.,Sophia,
123,109856,11/12/2022 5:59 PM,e5d289cf-ff56-4e30-802b-ae7733efd259,2556-3652,3060,male,en,fence_break,andy,second,break,Suzy.,Suzy,
123,109856,11/12/2022 5:59 PM,e5d289cf-ff56-4e30-802b-ae7733efd259,2556-3652,3060,male,en,fence_break,andy,second,caused,Andy.,Andy,
124,109883,11/13/2022 10:37 AM,b75b1d04-063b-40ff-bd67-a4c596c4b4ca,2556-3652,3060,female,en pl,mirror_crack,bobby,first,caused,Sophia.,Sophia,
124,109883,11/13/2022 10:37 AM,b75b1d04-063b-40ff-bd67-a4c596c4b4ca,2556-3652,3060,female,en pl,mirror_crack,bobby,first,crack,Sophia.,Sophia,
124,109883,11/13/2022 10:37 AM,b75b1d04-063b-40ff-bd67-a4c596c4b4ca,2556-3652,3060,female,en pl,fence_break,suzy,second,break,Andy.,Andy,
124,109883,11/13/2022 10:37 AM,b75b1d04-063b-40ff-bd67-a4c596c4b4ca,2556-3652,3060,female,en pl,fence_break,suzy,second,caused,Andy.,Andy,
125,109894,11/13/2022 12:50 PM,4d94f7dd-4e53-454e-8314-dc597a164fe3,2556-3652,2880,male,en ro so,fence_break,andy,second,break,Suzy.,Suzy,
125,109894,11/13/2022 12:50 PM,4d94f7dd-4e53-454e-8314-dc597a164fe3,2556-3652,2880,male,en ro so ,fence_break,andy,second,caused,Andy.,Andy,
125,109894,11/13/2022 12:50 PM,4d94f7dd-4e53-454e-8314-dc597a164fe3,2556-3652,2880,male,en ro so ,mirror_crack,sophia,second,crack,Sophia.,Sophia,
125,109894,11/13/2022 12:50 PM,4d94f7dd-4e53-454e-8314-dc597a164fe3,2556-3652,2880,male,en ro so,mirror_crack,sophia,second,caused,Bobby.,Bobby,
126,109895,11/13/2022 1:02 PM,29782fbc-cd12-482c-b743-07b0adeb31fb,2556-3652,2910,male,en,fence_break,andy,first,caused,Suzy.,Suzy,
126,109895,11/13/2022 1:02 PM,29782fbc-cd12-482c-b743-07b0adeb31fb,2556-3652,2910,male,en,fence_break,andy,first,break,Suzy.,Suzy,
126,109895,11/13/2022 1:02 PM,29782fbc-cd12-482c-b743-07b0adeb31fb,2556-3652,2910,male,en,mirror_crack,sophia,first,caused,Sophia.,Sophia,
126,109895,11/13/2022 1:02 PM,29782fbc-cd12-482c-b743-07b0adeb31fb,2556-3652,2910,male,en,mirror_crack,sophia,first,crack,Bobby.,Bobby,
127,109911,11/13/2022 4:58 PM,17431869-ae89-4f23-addb-043c7f43d46f,2556-3652,2820,female,,fence_break,suzy,first,caused,Suzy.,Suzy,
127,109911,11/13/2022 4:58 PM,17431869-ae89-4f23-addb-043c7f43d46f,2556-3652,2820,female,,fence_break,suzy,first,break,Andy.,Andy,
127,109911,11/13/2022 4:58 PM,17431869-ae89-4f23-addb-043c7f43d46f,2556-3652,2820,female,,mirror_crack,bobby,second,crack,Sophia.,Sophia,
127,109911,11/13/2022 4:58 PM,17431869-ae89-4f23-addb-043c7f43d46f,2556-3652,2820,female,,mirror_crack,bobby,second,caused,Bobby.,Bobby,
128,109968,11/14/2022 12:15 PM,1619ccf4-82bf-47c3-bb1c-ec158c6c6fe1,2556-3652,2700,male,en,mirror_crack,sophia,second,crack,Bobby.,Bobby,
128,109968,11/14/2022 12:15 PM,1619ccf4-82bf-47c3-bb1c-ec158c6c6fe1,2556-3652,2700,male,en,mirror_crack,sophia,second,caused,Sophia.,Sophia,
128,109968,11/14/2022 12:15 PM,1619ccf4-82bf-47c3-bb1c-ec158c6c6fe1,2556-3652,2700,male,en,fence_break,andy,second,break,Suzy broke the fence.,Suzy,
128,109968,11/14/2022 12:15 PM,1619ccf4-82bf-47c3-bb1c-ec158c6c6fe1,2556-3652,2700,male,en,fence_break,andy,second,caused,Andy.,Andy,
129,109994,11/14/2022 3:16 PM,cd3a5bed-4559-41df-865f-30c630e36e5e,2556-3652,2670,female,en so,mirror_crack,bobby,first,caused,Bobby scared Sophia so it wasn't Sophia's fault to make the mirror broke so mostly it was Bobby that caused the mirror to break because he scared Sophia to make the mirror crack so luckily everybody was ok.,Bobby,
129,109994,11/14/2022 3:16 PM,cd3a5bed-4559-41df-865f-30c630e36e5e,2556-3652,2670,female,en so,mirror_crack,bobby,first,crack,Basically Sophia but it mostly Bobby's fault so I'm guessing it's Bobby.,Bobby,
129,109994,11/14/2022 3:16 PM,cd3a5bed-4559-41df-865f-30c630e36e5e,2556-3652,2670,female, en so,fence_break,suzy,second,break,Andy accidentaly bumped into the fence because Sophia was running her bike very fast so I don't think it's Andy's fault I think it's kinda like mostly Sophia's fault so I'm guessing it's mosly Sophia.,Sophia,
129,109994,11/14/2022 3:16 PM,cd3a5bed-4559-41df-865f-30c630e36e5e,2556-3652,2670,female,en so,fence_break,suzy,second,caused,Sophia made break the fence so I think it was Sophia that caused it to break. But because Andy slipped in and he landed on the fence by accident so it's basically Sophia.,Sophia,
130,110020,11/14/2022 6:11 PM,fecafcc5-eae8-441f-b7f8-f6331f8c2a39,2556-3652,3060,male,,mirror_crack,sophia,first,caused,Sophia. Sophia. Sophia. Sophia.,Sophia ,
130,110020,11/14/2022 6:11 PM,fecafcc5-eae8-441f-b7f8-f6331f8c2a39,2556-3652,3060,male,,mirror_crack,sophia,first,crack,Technically Sophia coz he scared him but it could be Bobby because he fell into the mirror. So technically Sophia because he scared him so Bobby and Sophia.,Bobby and Sophia,
130,110020,11/14/2022 6:11 PM,fecafcc5-eae8-441f-b7f8-f6331f8c2a39,2556-3652,3060,male,,fence_break,andy,first,caused,Andy and Suzy.,Andy and Suzy,
130,110020,11/14/2022 6:11 PM,fecafcc5-eae8-441f-b7f8-f6331f8c2a39,2556-3652,3060,male,,fence_break,andy,first,break,Andy and Suzy.,Andy and Suzy,
131,110031,11/14/2022 6:37 PM,51b83a5a-188c-4a84-b241-829a63e2925d,2556-3652,3390,male,en,mirror_crack,sophia,first,caused,Bobby falls back and fell on it. But the girl scares him.,unsure,
131,110031,11/14/2022 6:37 PM,51b83a5a-188c-4a84-b241-829a63e2925d,2556-3652,3390,male,en,mirror_crack,sophia,first,crack,Bobby and Sophia.,Bobby and Sophia,
131,110031,11/14/2022 6:37 PM,51b83a5a-188c-4a84-b241-829a63e2925d,2556-3652,3390,male,en,fence_break,andy,first,caused,Both of them because she was riding his bike too fast and ran into ...,Andy and Suzy,
131,110031,11/14/2022 6:37 PM,51b83a5a-188c-4a84-b241-829a63e2925d,2556-3652,3390,male,en,fence_break,andy,first,break,Andy and Suzy basically did it because Suzy fell into the fence but Andy ran and hit her.,Andy and Suzy,
132,110437,11/17/2022 2:58 PM,8c219983-0b22-4e5e-9562-0eed72e02b85,2556-3652,3150,female,en,fence_break,suzy,second,break,Andy broke the fence.,Andy,
132,110437,11/17/2022 2:58 PM,8c219983-0b22-4e5e-9562-0eed72e02b85,2556-3652,3150,female,en,fence_break,suzy,second,caused,Suzy caused the fence to break.,Suzy,
132,110437,11/17/2022 2:58 PM,8c219983-0b22-4e5e-9562-0eed72e02b85,2556-3652,3150,female,en,mirror_crack,bobby,first,caused,Bobby caused the mirror to crack.,Bobby,
132,110437,11/17/2022 2:58 PM,8c219983-0b22-4e5e-9562-0eed72e02b85,2556-3652,3150,female,en,mirror_crack,bobby,first,crack,Sophia cracked the mirror.,Sophia,
133,110458,11/17/2022 4:43 PM,24e9c31b-1e97-4ccc-b993-a9762dd9ac6c,2556-3652,3300,male,en ml,fence_break,suzy,second,break,Andy.,Andy,
133,110458,11/17/2022 4:43 PM,24e9c31b-1e97-4ccc-b993-a9762dd9ac6c,2556-3652,3300,male,en ml,fence_break,suzy,second,caused,Suzy.,Suzy,
133,110458,11/17/2022 4:43 PM,24e9c31b-1e97-4ccc-b993-a9762dd9ac6c,2556-3652,3300,male,en ml,mirror_crack,bobby,first,caused,Sophia.,Sophia,
133,110458,11/17/2022 4:43 PM,24e9c31b-1e97-4ccc-b993-a9762dd9ac6c,2556-3652,3300,male,en ml,mirror_crack,bobby,first,crack,Sophia.,Sophia,
134,110479,11/17/2022 5:59 PM,87982744-e493-4997-91a6-a4db53923f80,2556-3652,2670,male,en,fence_break,andy,first,caused,Suzy.,Suzy,
134,110479,11/17/2022 5:59 PM,87982744-e493-4997-91a6-a4db53923f80,2556-3652,2670,male,en,fence_break,andy,first,break,Andy.,Andy,
134,110479,11/17/2022 5:59 PM,87982744-e493-4997-91a6-a4db53923f80,2556-3652,2670,male,en,mirror_crack,sophia,second,crack,Bobby.,Bobby,
134,110479,11/17/2022 5:59 PM,87982744-e493-4997-91a6-a4db53923f80,2556-3652,2670,male,en,mirror_crack,sophia,second,caused,Sophia.,Sophia,
135,110610,11/18/2022 6:44 PM,ec823aa7-4557-4895-8861-a6b978ebfc74,2556-3652,2700,female,en km,fence_break,andy,first,caused,The boy.,Andy,
135,110610,11/18/2022 6:44 PM,ec823aa7-4557-4895-8861-a6b978ebfc74,2556-3652,2700,female,en km,fence_break,andy,first,break,The girl.,Suzy,
135,110610,11/18/2022 6:44 PM,ec823aa7-4557-4895-8861-a6b978ebfc74,2556-3652,2700,female,en km,mirror_crack,sophia,second,crack,The boy.,Bobby,
135,110610,11/18/2022 6:44 PM,ec823aa7-4557-4895-8861-a6b978ebfc74,2556-3652,2700,female,en km,mirror_crack,sophia,second,caused,The girl.,Sophia,
136,110627,11/19/2022 8:14 AM,1a4a3d5d-e271-49a5-aa00-648f2f692c81,2556-3652,2580,female,en,mirror_crack,sophia,first,caused,Bobby.,Bobby,
136,110627,11/19/2022 8:14 AM,1a4a3d5d-e271-49a5-aa00-648f2f692c81,2556-3652,2580,female,en,mirror_crack,sophia,first,crack,Bobby.,Bobby,
136,110627,11/19/2022 8:14 AM,1a4a3d5d-e271-49a5-aa00-648f2f692c81,2556-3652,2580,female,en,fence_break,andy,second,break,Andy.,Andy,
136,110627,11/19/2022 8:14 AM,1a4a3d5d-e271-49a5-aa00-648f2f692c81,2556-3652,2580,female,en,fence_break,andy,second,caused,Suzy.,Suzy,
137,110633,11/19/2022 9:18 AM,c972c9c2-801c-46ee-b67a-d05960521eba,2556-3652,2910,male,en so,fence_break,suzy,second,break,Andy broke the fence.,Andy,
137,110633,11/19/2022 9:18 AM,c972c9c2-801c-46ee-b67a-d05960521eba,2556-3652,2910,male,en so,fence_break,suzy,second,caused,Andy.,Andy,
137,110633,11/19/2022 9:18 AM,c972c9c2-801c-46ee-b67a-d05960521eba,2556-3652,2910,male,en so,mirror_crack,bobby,second,crack,Sophia crack the mirror.,Sophia,
137,110633,11/19/2022 9:18 AM,c972c9c2-801c-46ee-b67a-d05960521eba,2556-3652,2910,male,en so,mirror_crack,bobby,second,caused,Sophia caused the mirror to crack.,Sophia,
138,110638,11/19/2022 10:18 AM,c6038d76-5984-49b7-ac81-61ba294bfddc,2556-3652,2700,female,en fr,fence_break,suzy,first,caused,Andy.,Andy,
138,110638,11/19/2022 10:18 AM,c6038d76-5984-49b7-ac81-61ba294bfddc,2556-3652,2700,female,en fr,fence_break,suzy,first,break,Andy.,Andy,
138,110638,11/19/2022 10:18 AM,c6038d76-5984-49b7-ac81-61ba294bfddc,2556-3652,2700,female,en fr,mirror_crack,bobby,second,crack,Sophia.,Sophia,
138,110638,11/19/2022 10:18 AM,c6038d76-5984-49b7-ac81-61ba294bfddc,2556-3652,2700,female,en fr,mirror_crack,bobby,second,caused,Bobby.,Bobby,
139,110651,11/19/2022 12:24 PM,6b5e8bad-939a-4afb-8786-d2f550f4ee1c,2556-3652,2760,male,en,fence_break,andy,second,break,Suzy.,Suzy,
139,110651,11/19/2022 12:24 PM,6b5e8bad-939a-4afb-8786-d2f550f4ee1c,2556-3652,2760,male,en,fence_break,andy,second,caused,Andy.,Andy,
139,110651,11/19/2022 12:24 PM,6b5e8bad-939a-4afb-8786-d2f550f4ee1c,2556-3652,2760,male,en,mirror_crack,sophia,second,crack,Bobby.,Bobby,
139,110651,11/19/2022 12:24 PM,6b5e8bad-939a-4afb-8786-d2f550f4ee1c,2556-3652,2760,male,en,mirror_crack,sophia,second,caused,Sophia.,Sophia,
140,110660,11/19/2022 2:09 PM,5abf7333-3ea3-4313-ab9a-d73cbda78f10,2556-3652,3060,female,en fr so,mirror_crack,sophia,first,caused,Sophia caused the mirror to crack.,Sophia,
140,110660,11/19/2022 2:09 PM,5abf7333-3ea3-4313-ab9a-d73cbda78f10,2556-3652,3060,female,en fr so,mirror_crack,sophia,first,crack,Bobby.,Bobby,
140,110660,11/19/2022 2:09 PM,5abf7333-3ea3-4313-ab9a-d73cbda78f10,2556-3652,3060,female,en fr so,fence_break,andy,first,caused,Andy.,Andy,
140,110660,11/19/2022 2:09 PM,5abf7333-3ea3-4313-ab9a-d73cbda78f10,2556-3652,3060,female,en fr so,fence_break,andy,first,break,Suzy.,Suzy,
141,110674,11/19/2022 3:37 PM,1f049d91-33a6-4bbe-955c-b637e72c9e28,2556-3652,2700,female,en,fence_break,andy,first,caused,Andy.,Andy,
141,110674,11/19/2022 3:37 PM,1f049d91-33a6-4bbe-955c-b637e72c9e28,2556-3652,2700,female,en,fence_break,andy,first,break,Suzy.,Suzy,
141,110674,11/19/2022 3:37 PM,1f049d91-33a6-4bbe-955c-b637e72c9e28,2556-3652,2700,female,en,mirror_crack,sophia,second,crack,Sophia.,Sophia,
141,110674,11/19/2022 3:37 PM,1f049d91-33a6-4bbe-955c-b637e72c9e28,2556-3652,2700,female,en,mirror_crack,sophia,second,caused,Bobby.,Bobby,
142,110702,11/20/2022 9:07 AM,2b9db29e-3217-4050-a32c-a5d58a950bc9,2556-3652,3090,male,en,fence_break,suzy,second,break,Andy.,Andy,
142,110702,11/20/2022 9:07 AM,2b9db29e-3217-4050-a32c-a5d58a950bc9,2556-3652,3090,male,en,fence_break,suzy,second,caused,Suzy.,Suzy,
142,110702,11/20/2022 9:07 AM,2b9db29e-3217-4050-a32c-a5d58a950bc9,2556-3652,3090,male,en,mirror_crack,bobby,first,caused,Sophia.,Sophia,
142,110702,11/20/2022 9:07 AM,2b9db29e-3217-4050-a32c-a5d58a950bc9,2556-3652,3090,male,en,mirror_crack,bobby,first,crack,Sophia.,Sophia,
143,110737,11/20/2022 1:37 PM,7c74f28b-b9df-44f6-8230-37566c6a31bf,2556-3652,2640,female,,fence_break,suzy,first,caused,Suzy.,Suzy,
143,110737,11/20/2022 1:37 PM,7c74f28b-b9df-44f6-8230-37566c6a31bf,2556-3652,2640,female,,fence_break,suzy,first,break,Andy.,Andy,
143,110737,11/20/2022 1:37 PM,7c74f28b-b9df-44f6-8230-37566c6a31bf,2556-3652,2640,female,,mirror_crack,bobby,first,caused,Bobby.,Bobby,
143,110737,11/20/2022 1:37 PM,7c74f28b-b9df-44f6-8230-37566c6a31bf,2556-3652,2640,female,,mirror_crack,bobby,first,crack,Sophia.,Sophia,
144,110744,11/20/2022 2:04 PM,13fcb938-f739-4476-a376-8ff9117dd572,2556-3652,2880,female,en so ,fence_break,andy,first,caused,Andy.,Andy,
144,110744,11/20/2022 2:04 PM,13fcb938-f739-4476-a376-8ff9117dd572,2556-3652,2880,female,en so ,fence_break,andy,first,break,Andy.,Andy,
144,110744,11/20/2022 2:04 PM,13fcb938-f739-4476-a376-8ff9117dd572,2556-3652,2880,female,en so ,mirror_crack,sophia,first,caused,Sophia.,Sophia,
144,110744,11/20/2022 2:04 PM,13fcb938-f739-4476-a376-8ff9117dd572,2556-3652,2880,female,en so ,mirror_crack,sophia,first,crack,Bobby.,Bobby,
145,110749,11/20/2022 2:33 PM,cb0a0b63-ab51-4914-a1bf-a003fbfceed6,2556-3652,3390,female,,mirror_crack,bobby,second,crack,Sophia.,Sophia,
145,110749,11/20/2022 2:33 PM,cb0a0b63-ab51-4914-a1bf-a003fbfceed6,2556-3652,3390,female,,mirror_crack,bobby,second,caused,Well he was the one that scared her but she was the one that went into the mirror so I guess Sophia.,Sophia,
145,110749,11/20/2022 2:33 PM,cb0a0b63-ab51-4914-a1bf-a003fbfceed6,2556-3652,3390,female,,fence_break,andy,second,break,Andy.,Andy,
145,110749,11/20/2022 2:33 PM,cb0a0b63-ab51-4914-a1bf-a003fbfceed6,2556-3652,3390,female,,fence_break,andy,second,caused,Andy.,Andy,
146,110770,11/20/2022 4:20 PM,71c298d0-c75b-40ef-aa13-566f16aa3eb9,2556-3652,3030,male,en,fence_break,andy,first,caused,Andy.,Andy,
146,110770,11/20/2022 4:20 PM,71c298d0-c75b-40ef-aa13-566f16aa3eb9,2556-3652,3030,male,en,fence_break,andy,first,break,Andy.,Andy,
146,110770,11/20/2022 4:20 PM,71c298d0-c75b-40ef-aa13-566f16aa3eb9,2556-3652,3030,male,en,mirror_crack,sophia,second,crack,Bobby.,Bobby,
146,110770,11/20/2022 4:20 PM,71c298d0-c75b-40ef-aa13-566f16aa3eb9,2556-3652,3030,male,en,mirror_crack,sophia,second,caused,Sophia.,Sophia,
147,110853,11/21/2022 1:54 PM,604995c5-8d38-4de0-ad92-2b61ca4f2eea,2556-3652,3390,female,en so ,mirror_crack,sophia,first,caused,Sophia.,Sophia,
147,110853,11/21/2022 1:54 PM,604995c5-8d38-4de0-ad92-2b61ca4f2eea,2556-3652,3390,female,en so ,mirror_crack,sophia,first,crack,Bobby cracked it.,Bobby,
147,110853,11/21/2022 1:54 PM,604995c5-8d38-4de0-ad92-2b61ca4f2eea,2556-3652,3390,female,en so ,fence_break,andy,first,caused,Andy.,Andy,
147,110853,11/21/2022 1:54 PM,604995c5-8d38-4de0-ad92-2b61ca4f2eea,2556-3652,3390,female, en so,fence_break,andy,first,break,Suzy.,Suzy,
148,110907,11/22/2022 9:03 AM,6d2afb79-e503-4cc2-ae67-92cb1277d96d,2556-3652,2910,female,en,mirror_crack,sophia,second,crack,Both.,Sophia and Bobby,
148,110907,11/22/2022 9:03 AM,6d2afb79-e503-4cc2-ae67-92cb1277d96d,2556-3652,2910,female,en,mirror_crack,sophia,second,caused,Sophia.,Sophia,
148,110907,11/22/2022 9:03 AM,6d2afb79-e503-4cc2-ae67-92cb1277d96d,2556-3652,2910,female,en,fence_break,andy,first,caused,I don't know.,unsure,
148,110907,11/22/2022 9:03 AM,6d2afb79-e503-4cc2-ae67-92cb1277d96d,2556-3652,2910,female,en,fence_break,andy,first,break,I don't know.,unsure,
149,110916,11/22/2022 10:24 AM,ef4bb3dd-e25a-4989-bb82-786319198e22,2556-3652,2970,male,en,fence_break,suzy,second,break,Nobody.,unsure,
149,110916,11/22/2022 10:24 AM,ef4bb3dd-e25a-4989-bb82-786319198e22,2556-3652,2970,male,en,fence_break,suzy,second,caused,Suzy.,Suzy,
149,110916,11/22/2022 10:24 AM,ef4bb3dd-e25a-4989-bb82-786319198e22,2556-3652,2970,male,en,mirror_crack,bobby,second,crack,Sophia.,Sophia,
149,110916,11/22/2022 10:24 AM,ef4bb3dd-e25a-4989-bb82-786319198e22,2556-3652,2970,male,en,mirror_crack,bobby,second,caused,Bobby.,Bobby,
150,110936,11/22/2022 12:41 PM,778e0d1d-6752-45ff-bd0a-cd1e24b7af95,2556-3652,2850,male,en fr ml,fence_break,suzy,second,break,Suzy.,Suzy,
150,110936,11/22/2022 12:41 PM,778e0d1d-6752-45ff-bd0a-cd1e24b7af95,2556-3652,2850,male,en fr ml,fence_break,suzy,second,caused,Andy.,Andy,
150,110936,11/22/2022 12:41 PM,778e0d1d-6752-45ff-bd0a-cd1e24b7af95,2556-3652,2850,male,en fr ml,mirror_crack,bobby,second,crack,Sophia.,Sophia,
150,110936,11/22/2022 12:41 PM,778e0d1d-6752-45ff-bd0a-cd1e24b7af95,2556-3652,2850,male,en fr ml,mirror_crack,bobby,second,caused,Bobby.,Bobby,
